Points_0,Points_1,vel_0
0.176875,-0.00337167,28.7789
0.175625,-0.002975,29.1619
0.174375,-0.00257833,29.5528
0.173125,-0.00218167,29.9512
0.171875,-0.001785,30.3563
0.170625,-0.00138833,30.7675
0.169375,-0.000991667,31.1837
0.168125,-0.000595,31.6038
0.166875,-0.000198333,32.0263
0.165625,0.0005,32.7781
0.164375,0.0015238,33.8463
0.163125,0.00259581,34.8941
0.161875,0.00371717,35.8788
0.160625,0.00488893,36.7616
0.159375,0.006112,37.5231
0.158125,0.00738718,38.1712
0.156875,0.00871511,38.7321
0.155625,0.0100963,39.2348
0.154375,0.0115309,39.7012
0.153125,0.0130191,40.1434
0.151875,0.0145607,40.5676
0.150625,0.0161554,40.9761
0.149375,0.0178025,41.3702
0.148125,0.0195011,41.7501
0.146875,0.0212501,42.1154
0.145625,0.023048,42.4655
0.144375,0.024893,42.7992
0.143125,0.0267833,43.1151
0.141875,0.0287163,43.4118
0.140625,0.0306897,43.6875
0.139375,0.0327004,43.9408
0.138125,0.0347454,44.1701
0.136875,0.0368213,44.3742
0.135625,0.0389244,44.5523
0.134375,0.0410509,44.7037
0.133125,0.0431969,44.8282
0.131875,0.0453582,44.9255
0.130625,0.0475305,44.9954
0.129375,0.0497094,45.0373
0.128125,0.0518906,45.0505
0.126875,0.0540695,45.0339
0.125625,0.0562418,44.9867
0.124375,0.0584031,44.9079
0.123125,0.0605491,44.7968
0.121875,0.0626756,44.6535
0.120625,0.0647787,44.478
0.119375,0.0668546,44.2711
0.118125,0.0688996,44.0333
0.116875,0.0709103,43.7656
0.115625,0.0728837,43.4686
0.114375,0.0748167,43.1426
0.113125,0.076707,42.788
0.111875,0.078552,42.4045
0.110625,0.0803499,41.9913
0.109375,0.0820989,41.5474
0.108125,0.0837975,41.071
0.106875,0.0854446,40.5594
0.105625,0.0870393,40.0091
0.104375,0.0885809,39.4152
0.103125,0.0900691,38.7706
0.101875,0.0915037,38.065
0.100625,0.0928849,37.2831
0.099375,0.0942128,36.4021
0.098125,0.095488,35.3892
0.096875,0.0967111,34.1999
0.095625,0.0978828,32.7858
0.094375,0.0990042,31.1332
0.091875,0.1011,22.2373
0.093125,0.100076,29.3497
0.205625,-0.0123,18.7534
0.204375,-0.0117017,21.6428
0.203125,-0.011305,22.242
0.201875,-0.0109083,22.696
0.200625,-0.0105117,23.0745
0.199375,-0.010115,23.4108
0.198125,-0.00971833,23.7224
0.196875,-0.00932167,24.02
0.195625,-0.008925,24.3101
0.194375,-0.00852833,24.5972
0.193125,-0.00813167,24.8844
0.191875,-0.007735,25.1741
0.190625,-0.00733833,25.4679
0.189375,-0.00694167,25.7672
0.188125,-0.006545,26.073
0.186875,-0.00614833,26.3859
0.185625,-0.00575167,26.7067
0.184375,-0.005355,27.0356
0.183125,-0.00495833,27.3731
0.181875,-0.00456167,27.7192
0.180625,-0.004165,28.0741
0.179375,-0.00376833,28.4376
0.178125,-0.00337167,28.8097
0.176875,-0.002975,29.1901
0.175625,-0.00257833,29.5783
0.174375,-0.00218167,29.9739
0.173125,-0.001785,30.3762
0.171875,-0.00138833,30.7845
0.170625,-0.000991667,31.1978
0.169375,-0.000595,31.6149
0.168125,-0.000198333,32.0346
0.166875,0.0005,32.7816
0.165625,0.0015238,33.8441
0.164375,0.00259581,34.8882
0.163125,0.00371717,35.8718
0.161875,0.00488893,36.7562
0.160625,0.006112,37.5209
0.159375,0.00738718,38.1722
0.158125,0.00871511,38.7355
0.156875,0.0100963,39.2395
0.155625,0.0115309,39.7061
0.154375,0.0130191,40.1482
0.153125,0.0145607,40.5718
0.151875,0.0161554,40.9798
0.150625,0.0178025,41.3732
0.149375,0.0195011,41.7522
0.148125,0.0212501,42.1167
0.146875,0.023048,42.4659
0.145625,0.024893,42.7986
0.144375,0.0267833,43.1135
0.143125,0.0287163,43.4091
0.141875,0.0306897,43.6838
0.140625,0.0327004,43.936
0.139375,0.0347454,44.1641
0.138125,0.0368213,44.3672
0.136875,0.0389244,44.5441
0.135625,0.0410509,44.6945
0.134375,0.0431969,44.8179
0.133125,0.0453582,44.9141
0.131875,0.0475305,44.9829
0.130625,0.0497094,45.0238
0.129375,0.0518906,45.036
0.128125,0.0540695,45.0185
0.126875,0.0562418,44.9703
0.125625,0.0584031,44.8905
0.124375,0.0605491,44.7786
0.123125,0.0626756,44.6344
0.121875,0.0647787,44.4581
0.120625,0.0668546,44.2503
0.119375,0.0688996,44.0118
0.118125,0.0709103,43.7434
0.116875,0.0728837,43.4456
0.115625,0.0748167,43.119
0.114375,0.076707,42.7636
0.113125,0.078552,42.3794
0.111875,0.0803499,41.9656
0.110625,0.0820989,41.521
0.109375,0.0837975,41.0438
0.108125,0.0854446,40.5316
0.106875,0.0870393,39.9806
0.105625,0.0885809,39.386
0.104375,0.0900691,38.7406
0.103125,0.0915037,38.034
0.101875,0.0928849,37.251
0.100625,0.0942128,36.3687
0.099375,0.095488,35.3543
0.098125,0.0967111,34.1636
0.096875,0.0978828,32.7489
0.095625,0.0990042,31.0969
0.093125,0.1011,22.2114
0.094375,0.100076,29.3157
0.206875,-0.0123,18.788
0.205625,-0.0117017,21.6867
0.204375,-0.011305,22.2887
0.203125,-0.0109083,22.7445
0.201875,-0.0105117,23.1242
0.200625,-0.010115,23.461
0.199375,-0.00971833,23.773
0.198125,-0.00932167,24.0706
0.196875,-0.008925,24.3606
0.195625,-0.00852833,24.6473
0.194375,-0.00813167,24.934
0.193125,-0.007735,25.223
0.191875,-0.00733833,25.5159
0.190625,-0.00694167,25.8142
0.189375,-0.006545,26.1187
0.188125,-0.00614833,26.4303
0.186875,-0.00575167,26.7495
0.185625,-0.005355,27.0767
0.184375,-0.00495833,27.4123
0.183125,-0.00456167,27.7565
0.181875,-0.004165,28.1092
0.180625,-0.00376833,28.4704
0.179375,-0.00337167,28.8401
0.178125,-0.002975,29.2179
0.176875,-0.00257833,29.6035
0.175625,-0.00218167,29.9963
0.174375,-0.001785,30.3959
0.173125,-0.00138833,30.8013
0.171875,-0.000991667,31.2117
0.170625,-0.000595,31.626
0.169375,-0.000198333,32.0429
0.168125,0.0005,32.7851
0.166875,0.0015238,33.842
0.165625,0.00259581,34.8822
0.164375,0.00371717,35.8647
0.163125,0.00488893,36.7505
0.161875,0.006112,37.5184
0.160625,0.00738718,38.173
0.159375,0.00871511,38.7387
0.158125,0.0100963,39.2439
0.156875,0.0115309,39.7109
0.155625,0.0130191,40.1528
0.154375,0.0145607,40.576
0.153125,0.0161554,40.9834
0.151875,0.0178025,41.3761
0.150625,0.0195011,41.7544
0.149375,0.0212501,42.118
0.148125,0.023048,42.4663
0.146875,0.024893,42.7981
0.145625,0.0267833,43.112
0.144375,0.0287163,43.4066
0.143125,0.0306897,43.6803
0.141875,0.0327004,43.9313
0.140625,0.0347454,44.1584
0.139375,0.0368213,44.3604
0.138125,0.0389244,44.5363
0.136875,0.0410509,44.6855
0.135625,0.0431969,44.8079
0.134375,0.0453582,44.9031
0.133125,0.0475305,44.9708
0.131875,0.0497094,45.0107
0.130625,0.0518906,45.0218
0.129375,0.0540695,45.0034
0.128125,0.0562418,44.9543
0.126875,0.0584031,44.8736
0.125625,0.0605491,44.7608
0.124375,0.0626756,44.6157
0.123125,0.0647787,44.4386
0.121875,0.0668546,44.23
0.120625,0.0688996,43.9907
0.119375,0.0709103,43.7215
0.118125,0.0728837,43.423
0.116875,0.0748167,43.0957
0.115625,0.076707,42.7396
0.114375,0.078552,42.3547
0.113125,0.0803499,41.9402
0.111875,0.0820989,41.4949
0.110625,0.0837975,41.0171
0.109375,0.0854446,40.5041
0.108125,0.0870393,39.9525
0.106875,0.0885809,39.3571
0.105625,0.0900691,38.7109
0.104375,0.0915037,38.0034
0.103125,0.0928849,37.2192
0.101875,0.0942128,36.3356
0.100625,0.095488,35.3197
0.099375,0.0967111,34.1276
0.098125,0.0978828,32.7123
0.096875,0.0990042,31.0612
0.094375,0.1011,22.186
0.095625,0.100076,29.2821
0.208125,-0.0123,18.821
0.206875,-0.0117017,21.7301
0.205625,-0.011305,22.3348
0.204375,-0.0109083,22.7924
0.203125,-0.0105117,23.1731
0.201875,-0.010115,23.5107
0.200625,-0.00971833,23.823
0.199375,-0.00932167,24.1206
0.198125,-0.008925,24.4104
0.196875,-0.00852833,24.6968
0.195625,-0.00813167,24.983
0.194375,-0.007735,25.2713
0.193125,-0.00733833,25.5633
0.191875,-0.00694167,25.8605
0.190625,-0.006545,26.1638
0.189375,-0.00614833,26.4741
0.188125,-0.00575167,26.7917
0.186875,-0.005355,27.1173
0.185625,-0.00495833,27.4511
0.184375,-0.00456167,27.7933
0.183125,-0.004165,28.1439
0.181875,-0.00376833,28.5029
0.180625,-0.00337167,28.8701
0.179375,-0.002975,29.2454
0.178125,-0.00257833,29.6284
0.176875,-0.00218167,30.0186
0.175625,-0.001785,30.4153
0.174375,-0.00138833,30.8179
0.173125,-0.000991667,31.2255
0.171875,-0.000595,31.637
0.170625,-0.000198333,32.0512
0.169375,0.0005,32.7886
0.168125,0.0015238,33.8399
0.166875,0.00259581,34.8763
0.165625,0.00371717,35.8575
0.164375,0.00488893,36.7447
0.163125,0.006112,37.5156
0.161875,0.00738718,38.1735
0.160625,0.00871511,38.7416
0.159375,0.0100963,39.2481
0.158125,0.0115309,39.7155
0.156875,0.0130191,40.1573
0.155625,0.0145607,40.5802
0.154375,0.0161554,40.987
0.153125,0.0178025,41.379
0.151875,0.0195011,41.7566
0.150625,0.0212501,42.1194
0.149375,0.023048,42.4668
0.148125,0.024893,42.7977
0.146875,0.0267833,43.1107
0.145625,0.0287163,43.4043
0.144375,0.0306897,43.6769
0.143125,0.0327004,43.9269
0.141875,0.0347454,44.153
0.140625,0.0368213,44.3538
0.139375,0.0389244,44.5286
0.138125,0.0410509,44.6769
0.136875,0.0431969,44.7981
0.135625,0.0453582,44.8923
0.134375,0.0475305,44.959
0.133125,0.0497094,44.9979
0.131875,0.0518906,45.0081
0.130625,0.0540695,44.9886
0.129375,0.0562418,44.9386
0.128125,0.0584031,44.857
0.126875,0.0605491,44.7433
0.125625,0.0626756,44.5973
0.124375,0.0647787,44.4194
0.123125,0.0668546,44.21
0.121875,0.0688996,43.97
0.120625,0.0709103,43.7
0.119375,0.0728837,43.4008
0.118125,0.0748167,43.0727
0.116875,0.076707,42.716
0.115625,0.078552,42.3304
0.114375,0.0803499,41.9152
0.113125,0.0820989,41.4692
0.111875,0.0837975,40.9907
0.110625,0.0854446,40.477
0.109375,0.0870393,39.9247
0.108125,0.0885809,39.3285
0.106875,0.0900691,38.6815
0.105625,0.0915037,37.973
0.104375,0.0928849,37.1878
0.103125,0.0942128,36.3028
0.101875,0.095488,35.2855
0.100625,0.0967111,34.0921
0.099375,0.0978828,32.6761
0.098125,0.0990042,31.0259
0.095625,0.1011,22.1612
0.096875,0.100076,29.2491
0.209375,-0.0123,18.8548
0.208125,-0.0117017,21.7727
0.206875,-0.011305,22.3803
0.205625,-0.0109083,22.8397
0.204375,-0.0105117,23.2215
0.203125,-0.010115,23.5596
0.201875,-0.00971833,23.8723
0.200625,-0.00932167,24.17
0.199375,-0.008925,24.4596
0.198125,-0.00852833,24.7457
0.196875,-0.00813167,25.0313
0.195625,-0.007735,25.3189
0.194375,-0.00733833,25.6101
0.193125,-0.00694167,25.9063
0.191875,-0.006545,26.2084
0.190625,-0.00614833,26.5173
0.189375,-0.00575167,26.8335
0.188125,-0.005355,27.1574
0.186875,-0.00495833,27.4894
0.185625,-0.00456167,27.8296
0.184375,-0.004165,28.1781
0.183125,-0.00376833,28.5349
0.181875,-0.00337167,28.8998
0.180625,-0.002975,29.2727
0.179375,-0.00257833,29.6531
0.178125,-0.00218167,30.0406
0.176875,-0.001785,30.4346
0.175625,-0.00138833,30.8344
0.174375,-0.000991667,31.2392
0.173125,-0.000595,31.6479
0.171875,-0.000198333,32.0594
0.170625,0.0005,32.7921
0.169375,0.0015238,33.8378
0.168125,0.00259581,34.8704
0.166875,0.00371717,35.8503
0.165625,0.00488893,36.7386
0.164375,0.006112,37.5125
0.163125,0.00738718,38.1737
0.161875,0.00871511,38.7443
0.160625,0.0100963,39.2522
0.159375,0.0115309,39.7201
0.158125,0.0130191,40.1617
0.156875,0.0145607,40.5842
0.155625,0.0161554,40.9905
0.154375,0.0178025,41.3819
0.153125,0.0195011,41.7588
0.151875,0.0212501,42.1208
0.150625,0.023048,42.4673
0.149375,0.024893,42.7973
0.148125,0.0267833,43.1094
0.146875,0.0287163,43.402
0.145625,0.0306897,43.6736
0.144375,0.0327004,43.9227
0.143125,0.0347454,44.1477
0.141875,0.0368213,44.3475
0.140625,0.0389244,44.5213
0.139375,0.0410509,44.6684
0.138125,0.0431969,44.7887
0.136875,0.0453582,44.8818
0.135625,0.0475305,44.9476
0.134375,0.0497094,44.9854
0.133125,0.0518906,44.9946
0.131875,0.0540695,44.9742
0.130625,0.0562418,44.9232
0.129375,0.0584031,44.8407
0.128125,0.0605491,44.7262
0.126875,0.0626756,44.5793
0.125625,0.0647787,44.4006
0.124375,0.0668546,44.1904
0.123125,0.0688996,43.9496
0.121875,0.0709103,43.6788
0.120625,0.0728837,43.3789
0.119375,0.0748167,43.0501
0.118125,0.076707,42.6927
0.116875,0.078552,42.3064
0.115625,0.0803499,41.8905
0.114375,0.0820989,41.4439
0.113125,0.0837975,40.9646
0.111875,0.0854446,40.4503
0.110625,0.0870393,39.8972
0.109375,0.0885809,39.3003
0.108125,0.0900691,38.6524
0.106875,0.0915037,37.9431
0.105625,0.0928849,37.1567
0.104375,0.0942128,36.2704
0.103125,0.095488,35.2516
0.101875,0.0967111,34.0569
0.100625,0.0978828,32.6404
0.099375,0.0990042,30.991
0.096875,0.1011,22.137
0.098125,0.100076,29.2166
0.210625,-0.0123,18.8866
0.209375,-0.0117017,21.8149
0.208125,-0.011305,22.4252
0.206875,-0.0109083,22.8863
0.205625,-0.0105117,23.2692
0.204375,-0.010115,23.608
0.203125,-0.00971833,23.921
0.201875,-0.00932167,24.2188
0.200625,-0.008925,24.5082
0.199375,-0.00852833,24.7939
0.198125,-0.00813167,25.0791
0.196875,-0.007735,25.3659
0.195625,-0.00733833,25.6563
0.194375,-0.00694167,25.9514
0.193125,-0.006545,26.2524
0.191875,-0.00614833,26.56
0.190625,-0.00575167,26.8747
0.189375,-0.005355,27.197
0.188125,-0.00495833,27.5272
0.186875,-0.00456167,27.8655
0.185625,-0.004165,28.2119
0.184375,-0.00376833,28.5665
0.183125,-0.00337167,28.9292
0.181875,-0.002975,29.2996
0.180625,-0.00257833,29.6775
0.179375,-0.00218167,30.0623
0.178125,-0.001785,30.4537
0.176875,-0.00138833,30.8508
0.175625,-0.000991667,31.2528
0.174375,-0.000595,31.6588
0.173125,-0.000198333,32.0675
0.171875,0.0005,32.7957
0.170625,0.0015238,33.8358
0.169375,0.00259581,34.8646
0.168125,0.00371717,35.8429
0.166875,0.00488893,36.7324
0.165625,0.006112,37.5091
0.164375,0.00738718,38.1735
0.163125,0.00871511,38.7467
0.161875,0.0100963,39.2561
0.160625,0.0115309,39.7244
0.159375,0.0130191,40.1661
0.158125,0.0145607,40.5882
0.156875,0.0161554,40.994
0.155625,0.0178025,41.3848
0.154375,0.0195011,41.7609
0.153125,0.0212501,42.1222
0.151875,0.023048,42.468
0.150625,0.024893,42.7971
0.149375,0.0267833,43.1082
0.148125,0.0287163,43.3999
0.146875,0.0306897,43.6706
0.145625,0.0327004,43.9186
0.144375,0.0347454,44.1426
0.143125,0.0368213,44.3414
0.141875,0.0389244,44.5142
0.140625,0.0410509,44.6603
0.139375,0.0431969,44.7795
0.138125,0.0453582,44.8716
0.136875,0.0475305,44.9364
0.135625,0.0497094,44.9733
0.134375,0.0518906,44.9815
0.133125,0.0540695,44.9602
0.131875,0.0562418,44.9083
0.130625,0.0584031,44.8248
0.129375,0.0605491,44.7094
0.128125,0.0626756,44.5617
0.126875,0.0647787,44.3821
0.125625,0.0668546,44.1712
0.124375,0.0688996,43.9296
0.123125,0.0709103,43.6581
0.121875,0.0728837,43.3574
0.120625,0.0748167,43.0279
0.119375,0.076707,42.6698
0.118125,0.078552,42.2828
0.116875,0.0803499,41.8662
0.115625,0.0820989,41.4189
0.114375,0.0837975,40.939
0.113125,0.0854446,40.4239
0.111875,0.0870393,39.8701
0.110625,0.0885809,39.2725
0.109375,0.0900691,38.6238
0.108125,0.0915037,37.9134
0.106875,0.0928849,37.1259
0.105625,0.0942128,36.2383
0.104375,0.095488,35.218
0.103125,0.0967111,34.0221
0.101875,0.0978828,32.6051
0.100625,0.0990042,30.9567
0.098125,0.1011,22.1133
0.099375,0.100076,29.1845
0.211875,-0.0123,18.9197
0.210625,-0.0117017,21.8564
0.209375,-0.011305,22.4696
0.208125,-0.0109083,22.9324
0.206875,-0.0105117,23.3164
0.205625,-0.010115,23.6558
0.204375,-0.00971833,23.9691
0.203125,-0.00932167,24.2669
0.201875,-0.008925,24.5562
0.200625,-0.00852833,24.8416
0.199375,-0.00813167,25.1262
0.198125,-0.007735,25.4124
0.196875,-0.00733833,25.7019
0.195625,-0.00694167,25.9961
0.194375,-0.006545,26.2959
0.193125,-0.00614833,26.6021
0.191875,-0.00575167,26.9154
0.190625,-0.005355,27.2361
0.189375,-0.00495833,27.5645
0.188125,-0.00456167,27.9009
0.186875,-0.004165,28.2454
0.185625,-0.00376833,28.5978
0.184375,-0.00337167,28.9582
0.183125,-0.002975,29.3262
0.181875,-0.00257833,29.7016
0.180625,-0.00218167,30.0839
0.179375,-0.001785,30.4726
0.178125,-0.00138833,30.867
0.176875,-0.000991667,31.2663
0.175625,-0.000595,31.6696
0.174375,-0.000198333,32.0756
0.173125,0.0005,32.7992
0.171875,0.0015238,33.8338
0.170625,0.00259581,34.8587
0.169375,0.00371717,35.8355
0.168125,0.00488893,36.726
0.166875,0.006112,37.5054
0.165625,0.00738718,38.1731
0.164375,0.00871511,38.7488
0.163125,0.0100963,39.2597
0.161875,0.0115309,39.7287
0.160625,0.0130191,40.1703
0.159375,0.0145607,40.5921
0.158125,0.0161554,40.9974
0.156875,0.0178025,41.3876
0.155625,0.0195011,41.7631
0.154375,0.0212501,42.1237
0.153125,0.023048,42.4686
0.151875,0.024893,42.7969
0.150625,0.0267833,43.1072
0.149375,0.0287163,43.3979
0.148125,0.0306897,43.6676
0.146875,0.0327004,43.9147
0.145625,0.0347454,44.1377
0.144375,0.0368213,44.3355
0.143125,0.0389244,44.5073
0.141875,0.0410509,44.6524
0.140625,0.0431969,44.7706
0.139375,0.0453582,44.8617
0.138125,0.0475305,44.9255
0.136875,0.0497094,44.9614
0.135625,0.0518906,44.9687
0.134375,0.0540695,44.9465
0.133125,0.0562418,44.8936
0.131875,0.0584031,44.8093
0.130625,0.0605491,44.693
0.129375,0.0626756,44.5445
0.128125,0.0647787,44.3641
0.126875,0.0668546,44.1523
0.125625,0.0688996,43.9099
0.124375,0.0709103,43.6377
0.123125,0.0728837,43.3362
0.121875,0.0748167,43.006
0.120625,0.076707,42.6472
0.119375,0.078552,42.2595
0.118125,0.0803499,41.8422
0.116875,0.0820989,41.3942
0.115625,0.0837975,40.9136
0.114375,0.0854446,40.3979
0.113125,0.0870393,39.8433
0.111875,0.0885809,39.2449
0.110625,0.0900691,38.5954
0.109375,0.0915037,37.8841
0.108125,0.0928849,37.0955
0.106875,0.0942128,36.2066
0.105625,0.095488,35.1849
0.104375,0.0967111,33.9876
0.103125,0.0978828,32.5703
0.101875,0.0990042,30.9228
0.099375,0.1011,22.0902
0.100625,0.100076,29.153
0.213125,-0.0123,18.9504
0.211875,-0.0117017,21.8975
0.210625,-0.011305,22.5133
0.209375,-0.0109083,22.9779
0.208125,-0.0105117,23.3629
0.206875,-0.010115,23.703
0.205625,-0.00971833,24.0166
0.204375,-0.00932167,24.3145
0.203125,-0.008925,24.6037
0.201875,-0.00852833,24.8887
0.200625,-0.00813167,25.1727
0.199375,-0.007735,25.4583
0.198125,-0.00733833,25.7469
0.196875,-0.00694167,26.0401
0.195625,-0.006545,26.3388
0.194375,-0.00614833,26.6437
0.193125,-0.00575167,26.9556
0.191875,-0.005355,27.2747
0.190625,-0.00495833,27.6014
0.189375,-0.00456167,27.936
0.188125,-0.004165,28.2784
0.186875,-0.00376833,28.6288
0.185625,-0.00337167,28.9869
0.184375,-0.002975,29.3525
0.183125,-0.00257833,29.7255
0.181875,-0.00218167,30.1053
0.180625,-0.001785,30.4913
0.179375,-0.00138833,30.8831
0.178125,-0.000991667,31.2797
0.176875,-0.000595,31.6803
0.175625,-0.000198333,32.0837
0.174375,0.0005,32.8028
0.173125,0.0015238,33.8319
0.171875,0.00259581,34.8528
0.170625,0.00371717,35.828
0.169375,0.00488893,36.7193
0.168125,0.006112,37.5015
0.166875,0.00738718,38.1724
0.165625,0.00871511,38.7508
0.164375,0.0100963,39.2632
0.163125,0.0115309,39.7328
0.161875,0.0130191,40.1744
0.160625,0.0145607,40.5959
0.159375,0.0161554,41.0008
0.158125,0.0178025,41.3905
0.156875,0.0195011,41.7653
0.155625,0.0212501,42.1251
0.154375,0.023048,42.4693
0.153125,0.024893,42.7967
0.151875,0.0267833,43.1062
0.150625,0.0287163,43.3961
0.149375,0.0306897,43.6648
0.148125,0.0327004,43.911
0.146875,0.0347454,44.133
0.145625,0.0368213,44.3298
0.144375,0.0389244,44.5006
0.143125,0.0410509,44.6447
0.141875,0.0431969,44.762
0.140625,0.0453582,44.8521
0.139375,0.0475305,44.9149
0.138125,0.0497094,44.9499
0.136875,0.0518906,44.9562
0.135625,0.0540695,44.9331
0.134375,0.0562418,44.8793
0.133125,0.0584031,44.7941
0.131875,0.0605491,44.6769
0.130625,0.0626756,44.5276
0.129375,0.0647787,44.3463
0.128125,0.0668546,44.1338
0.126875,0.0688996,43.8906
0.125625,0.0709103,43.6176
0.124375,0.0728837,43.3155
0.123125,0.0748167,42.9845
0.121875,0.076707,42.625
0.120625,0.078552,42.2366
0.119375,0.0803499,41.8186
0.118125,0.0820989,41.3699
0.116875,0.0837975,40.8886
0.115625,0.0854446,40.3722
0.114375,0.0870393,39.8169
0.113125,0.0885809,39.2178
0.111875,0.0900691,38.5674
0.110625,0.0915037,37.8552
0.109375,0.0928849,37.0654
0.108125,0.0942128,36.1751
0.106875,0.095488,35.152
0.105625,0.0967111,33.9536
0.104375,0.0978828,32.5359
0.103125,0.0990042,30.8894
0.100625,0.1011,22.0677
0.101875,0.100076,29.1219
0.214375,-0.0123,18.9828
0.213125,-0.0117017,21.9377
0.211875,-0.011305,22.5565
0.210625,-0.0109083,23.0227
0.209375,-0.0105117,23.4089
0.208125,-0.010115,23.7496
0.206875,-0.00971833,24.0635
0.205625,-0.00932167,24.3615
0.204375,-0.008925,24.6505
0.203125,-0.00852833,24.9352
0.201875,-0.00813167,25.2187
0.200625,-0.007735,25.5036
0.199375,-0.00733833,25.7914
0.198125,-0.00694167,26.0836
0.196875,-0.006545,26.3812
0.195625,-0.00614833,26.6849
0.194375,-0.00575167,26.9953
0.193125,-0.005355,27.3128
